"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"4720",18.75,1,0,0,0,0,0,1,0,0
"4721",18.2,0,1,0,0,0,0,1,0,0
"4722",16.22,1,0,1,0,0,0,1,0,0
"4723",30.79,1,0,1,0,0,0,1,0,0
"4724",24.98,0,0,0,0,0,1,1,0,0
"4725",28.22,0,1,1,1,0,0,1,0,0
"4726",15.79,1,0,1,1,0,1,1,0,0
"4727",40.34,1,0,0,0,0,1,1,0,0
"4728",40.91,1,0,1,1,0,1,1,0,0
"4729",23.16,1,0,1,0,0,1,1,0,0
"4730",36.96,1,0,0,0,0,1,1,0,0
"4731",58.69,1,0,0,0,0,1,1,0,0
"4732",30.74,1,0,0,0,0,1,1,0,0
"4733",20.42,1,0,0,0,0,0,1,0,0
"4734",37.76,1,0,0,0,0,1,1,0,0
"4735",24.03,0,1,1,0,0,1,1,0,0
"4736",44.54,0,1,1,0,0,1,1,0,0
"4737",32.11,0,0,0,1,0,1,1,1,0
"4738",25.96,1,0,0,1,0,1,1,1,0
"4739",32.16,1,0,0,1,0,1,1,1,0
"4740",28.18,1,0,0,0,0,1,1,0,0
"4741",31.12,1,0,1,0,0,0,1,0,0
"4742",32.19,1,0,0,0,0,0,1,0,0
"4743",50.64,1,0,0,0,0,0,1,0,0
"4744",32.19,1,0,1,0,0,1,1,0,0
"4745",23.95,0,1,1,1,0,1,1,0,0
"4746",25.62,1,0,0,0,0,1,1,0,0
"4747",39.51,1,0,1,1,0,1,1,1,0
"4748",24.81,1,0,1,0,0,0,1,0,0
"4749",16.78,1,0,0,0,0,0,1,0,0
"4750",15.81,1,0,0,0,0,0,1,0,0
"4751",33.62,0,0,0,0,0,1,1,0,0
"4752",22.3,0,1,0,0,0,1,1,0,0
"4753",43.47,1,0,1,0,0,0,1,0,0
"4754",43.93,0,1,0,0,0,1,1,0,0
"4755",19.23,1,0,0,0,0,0,1,0,0
"4756",24.53,1,0,0,0,0,0,1,0,0
"4757",24.67,1,0,0,1,0,0,1,0,0
"4758",23.87,1,0,1,0,0,0,1,0,0
"4759",25.75,1,0,1,0,0,0,1,0,0
"4760",41.62,1,0,1,0,0,0,1,0,0
"4761",24.77,1,0,0,0,0,0,1,0,0
"4762",20.55,1,0,0,0,0,0,1,0,0
"4763",33.19,1,0,0,0,1,1,1,0,0
"4764",20.26,1,0,0,0,0,0,1,0,0
"4765",18.82,1,0,1,0,0,0,1,0,0
"4766",16.16,1,0,0,0,0,0,1,0,0
"4767",20.75,1,0,0,0,0,1,1,0,0
"4768",28.38,1,0,1,1,0,0,1,0,0
"4769",42.17,1,0,0,0,1,0,1,0,0
"4770",30.3,1,0,0,1,1,0,1,0,0
"4771",35.54,1,0,0,0,0,1,1,0,0
"4772",23.41,1,0,0,0,0,1,1,0,0
"4773",21.28,1,0,0,0,0,0,1,0,0
"4774",22.98,1,0,1,0,0,1,1,0,0
"4775",30.07,0,1,0,1,0,0,1,0,0
"4776",26.04,1,0,0,0,0,1,1,0,0
"4777",23.24,0,1,1,0,0,1,1,0,0
"4778",38.09,1,0,0,0,0,1,1,0,0
"4779",22.18,1,0,1,0,1,1,1,0,0
"4780",17.08,1,0,0,0,0,1,1,0,0
"4781",19.88,1,0,0,0,0,0,1,0,0
"4782",31.04,1,0,0,0,0,1,1,0,0
"4783",21.41,0,0,1,0,0,0,1,0,0
"4784",22.34,0,1,0,1,0,1,1,1,0
"4785",31.26,1,0,1,1,0,1,1,0,0
"4786",26.89,1,0,1,0,0,1,1,0,0
"4787",34.14,1,0,1,0,0,1,1,1,0
"4788",28.89,0,1,0,1,0,0,1,0,0
"4789",20.02,1,0,0,0,0,0,1,0,0
"4790",21.63,0,1,1,0,0,0,1,0,0
"4791",23.75,0,1,1,0,0,0,1,0,0
"4792",16.16,1,0,1,0,0,1,1,0,0
"4793",23.67,1,0,1,0,0,0,1,0,0
"4794",15.06,1,0,0,0,0,0,1,0,0
"4795",21.09,0,0,0,0,0,1,1,0,0
"4796",24.19,1,0,0,0,0,0,1,0,0
"4797",20.59,0,0,0,0,0,1,1,1,0
"4798",20.32,1,0,0,0,0,0,1,0,0
"4799",20.54,0,1,1,0,0,1,1,0,0
"4800",22.25,1,0,1,0,0,0,1,0,0
"4801",36.6,1,0,1,0,0,0,1,0,0
"4802",19.92,1,0,1,0,0,0,1,0,0
"4803",22.66,1,0,1,0,0,0,1,0,0
"4804",21.87,1,0,0,1,0,1,1,0,0
"4805",21.71,1,0,0,0,0,0,1,0,0
"4806",29.31,1,0,1,0,0,0,1,0,0
"4807",42.31,1,0,1,0,0,0,1,0,0
"4808",22.08,1,0,1,0,0,0,1,0,0
"4809",17.78,0,0,1,0,0,0,1,0,0
"4810",19.61,1,0,0,0,0,0,1,0,0
"4811",18.41,1,0,0,0,0,0,1,0,0
"4812",40.51,1,0,0,1,0,1,1,0,0
"4813",28.36,0,0,1,0,0,1,1,0,0
"4814",29.19,1,0,0,0,0,1,1,1,0
"4815",21.73,1,0,1,0,0,0,1,0,0
"4816",18.02,1,0,0,0,0,0,1,0,0
"4817",32.61,1,0,0,1,0,0,1,0,0
"4818",21.59,1,0,1,0,0,0,1,0,0
"4819",29.89,1,0,1,0,0,0,1,0,0
"4820",14.99,0,0,0,0,0,0,1,0,0
"4821",26.2,0,0,0,0,0,1,1,0,0
"4822",24.8,1,0,1,0,0,0,1,0,0
"4823",18.08,1,0,0,0,0,0,1,0,0
"4824",17.46,1,0,1,0,0,0,1,0,0
"4825",19.05,1,0,1,0,0,0,1,0,0
"4826",32.55,1,0,1,1,0,1,1,0,0
"4827",19.14,1,0,0,0,0,0,1,0,0
"4828",25.94,1,0,1,0,0,0,1,0,0
"4829",23.45,1,0,0,0,0,0,1,0,0
"4830",60.04,1,0,0,0,0,0,1,0,0
"4831",21.16,1,0,0,0,0,0,1,0,0
"4832",21.35,1,0,0,0,0,0,1,0,0
"4833",18.91,1,0,1,0,0,1,1,0,0
"4834",24.57,1,0,0,0,0,1,1,0,0
"4835",24.67,1,0,1,1,0,0,1,0,0
"4836",24.37,1,0,0,0,0,1,1,0,0
"4837",16.18,1,0,1,0,0,0,1,0,0
"4838",22.18,1,0,0,0,0,0,1,0,0
"4839",24.56,0,1,0,1,0,0,1,0,0
"4840",20.84,1,0,0,0,0,1,1,0,0
"4841",26.07,1,0,1,0,0,0,1,0,0
"4842",27.95,1,0,0,0,0,0,1,0,0
"4843",27.59,1,0,1,0,0,0,1,0,0
"4844",33.54,1,0,0,0,0,1,1,0,0
"4845",29.06,1,0,1,0,0,1,1,0,0
"4846",25.63,1,0,0,0,0,0,1,0,0
"4847",31.92,1,0,1,0,0,1,1,0,0
"4848",25.76,1,0,1,0,0,1,1,0,0
"4849",24.04,0,0,1,0,0,0,1,0,0
"4850",19.16,1,0,1,0,0,1,1,0,0
"4851",31.47,1,0,1,0,0,0,1,0,0
"4852",16.61,1,0,0,0,0,1,1,1,0
"4853",22.99,1,0,0,0,0,0,1,1,0
"4854",28.7,0,0,1,1,0,1,1,0,0
"4855",24.4,1,0,0,0,0,0,1,0,0
"4856",20.45,1,0,0,0,0,0,1,0,0
"4857",21.43,1,0,0,0,0,0,1,0,0
"4858",22.66,1,0,0,0,0,0,1,0,0
"4859",19.53,1,0,1,0,0,1,1,0,0
"4860",20.64,0,1,0,0,0,0,1,0,0
"4861",16.92,1,0,0,0,0,0,1,0,0
"4862",22.29,1,0,1,1,0,0,1,0,0
"4863",14.2,1,0,0,0,0,0,1,0,0
"4864",25.13,1,0,0,0,0,1,1,0,0
"4865",25.3,1,0,1,0,0,1,1,0,0
"4866",30.24,1,0,0,0,0,0,1,0,0
"4867",42.41,1,0,0,0,0,0,1,0,0
"4868",24.41,1,0,0,0,0,0,1,0,0
"4869",26.89,0,1,0,0,0,1,1,0,1
"4870",25.66,1,0,1,0,0,0,1,0,0
"4871",25.44,1,0,0,0,0,1,1,1,0
"4872",20.75,1,0,1,0,0,1,1,0,1
"4873",27.44,1,0,0,0,0,1,1,0,0
"4874",21.37,1,0,0,0,1,0,1,0,0
"4875",18.92,1,0,0,0,1,1,1,0,0
"4876",23.49,1,0,1,0,0,0,1,0,0
"4877",35.76,0,0,0,1,0,1,1,0,0
"4878",20.96,1,0,0,0,0,1,1,0,0
"4879",27.51,1,0,0,0,0,1,1,1,0
"4880",34.12,1,0,0,0,0,1,1,0,0
"4881",20.26,0,0,1,0,0,0,1,0,0
"4882",19.59,1,0,0,0,0,0,1,0,0
"4883",19.14,0,0,0,0,0,1,1,0,0
"4884",26.93,1,0,1,0,0,0,1,0,0
"4885",27.76,1,0,1,0,0,0,1,0,0
"4886",26.48,1,0,1,0,0,0,1,0,0
"4887",21.63,1,0,0,0,0,0,1,0,0
"4888",39.66,1,0,0,0,0,1,1,0,0
"4889",21.12,0,1,1,0,0,0,1,0,0
"4890",21.72,0,1,0,0,0,0,1,0,0
"4891",19.24,1,0,1,0,0,0,1,0,0
"4892",20.33,1,0,1,0,0,0,1,0,0
"4893",25.58,1,0,0,0,0,0,1,0,0
"4894",21.63,1,0,0,0,0,0,1,0,0
"4895",27.73,1,0,0,0,1,0,1,0,0
"4896",29.14,1,0,1,0,0,0,1,0,0
"4897",21.37,1,0,1,0,0,0,1,0,0
"4898",22.41,0,1,0,0,0,1,1,0,0
"4899",24.82,0,1,0,0,0,0,1,0,0
"4900",21.13,1,0,0,0,0,1,1,0,0
"4901",23.42,1,0,0,0,0,1,1,0,0
"4902",19.39,1,0,1,0,0,1,1,0,0
"4903",25.55,1,0,1,1,1,0,1,0,0
"4904",23.14,1,0,0,0,0,0,1,0,0
"4905",20.55,1,0,1,1,0,1,1,0,0
"4906",17.63,1,0,0,0,0,0,1,0,0
"4907",24.32,1,0,0,0,0,0,1,0,0
"4908",25.96,1,0,0,0,0,0,1,0,0
"4909",18.4,1,0,1,0,0,0,1,0,0
"4910",19.85,1,0,1,1,0,1,1,1,0
"4911",44.64,1,0,1,0,0,0,1,0,0
"4912",33.61,1,0,0,0,1,1,1,0,0
"4913",19.7,0,0,1,0,0,1,1,0,0
"4914",22.32,1,0,1,0,0,0,1,0,0
"4915",26.73,1,0,1,0,0,1,1,0,0
"4916",31.23,1,0,1,0,0,0,1,0,0
"4917",24.27,1,0,0,1,0,0,1,0,0
"4918",23.18,1,0,0,0,0,0,1,1,0
"4919",18.45,1,0,0,0,1,1,1,1,0
"4920",43.74,1,0,0,0,0,1,1,0,0
"4921",23.38,0,0,1,0,0,0,1,0,0
"4922",20.09,1,0,0,0,1,1,1,0,0
"4923",23.78,1,0,0,0,0,0,1,0,0
"4924",22.85,1,0,0,0,0,0,1,0,0
"4925",26.36,1,0,1,0,0,0,1,0,0
"4926",22.13,1,0,0,0,0,0,1,0,0
"4927",24.58,1,0,0,0,0,1,1,0,0
"4928",33.62,1,0,1,0,0,0,1,0,0
"4929",32.86,1,0,1,0,0,0,1,0,0
"4930",24.91,0,1,1,0,1,1,1,1,0
"4931",21.64,1,0,1,0,0,0,1,0,0
"4932",24.28,1,0,0,0,0,0,1,0,0
"4933",18.95,0,1,1,1,0,0,1,0,0
"4934",16.55,1,0,0,0,0,0,1,0,0
"4935",21.63,1,0,0,0,0,1,1,0,0
"4936",32.92,0,0,0,0,0,0,1,0,0
"4937",32.76,1,0,1,1,0,1,1,0,0
"4938",25.25,1,0,1,0,0,0,1,0,0
"4939",24.95,0,1,0,0,0,0,1,0,0
"4940",20.8,1,0,1,1,0,1,1,1,0
"4941",30.87,1,0,0,0,0,0,1,1,0
"4942",32.35,0,1,1,1,0,0,1,0,0
"4943",21.33,0,1,0,0,0,1,1,0,0
"4944",34.67,1,0,0,0,0,0,1,1,0
"4945",26.75,0,1,0,1,0,1,1,1,0
"4946",33.56,0,0,0,0,0,1,1,0,0
"4947",29.22,0,0,0,0,1,1,1,1,1
"4948",49.91,1,0,1,0,0,1,1,0,0
"4949",28.43,1,0,0,0,0,1,1,0,0
"4950",20.81,1,0,0,0,0,0,1,0,0
"4951",19.06,0,1,1,0,0,0,1,0,0
"4952",17.39,1,0,1,0,0,0,1,0,0
"4953",14.18,1,0,1,0,0,0,1,0,0
"4954",14.33,1,0,1,0,0,0,1,0,0
"4955",24.73,1,0,1,0,0,0,1,0,0
"4956",15.96,1,0,1,0,0,0,1,0,0
"4957",25.57,1,0,1,0,0,1,1,0,0
"4958",16.54,1,0,0,0,0,0,1,0,0
"4959",21.58,1,0,0,0,0,0,1,0,0
"4960",30.96,1,0,1,0,0,0,1,0,0
"4961",29.77,1,0,1,0,0,1,1,0,0
"4962",17.26,1,0,1,0,0,0,1,0,0
"4963",21.55,1,0,1,0,0,0,1,0,0
"4964",32.71,0,0,1,0,0,1,1,0,0
"4965",19.33,1,0,0,0,1,1,1,0,0
"4966",17.2,1,0,0,0,0,1,1,0,0
"4967",55.04,1,0,1,0,0,1,1,0,0
"4968",25.89,1,0,1,1,0,0,1,0,0
"4969",20.83,1,0,1,0,0,0,1,0,0
"4970",19.32,1,0,0,0,0,0,1,0,0
"4971",33.69,1,0,1,0,0,1,1,0,0
"4972",36.76,0,0,1,0,0,1,1,0,0
"4973",36.13,1,0,0,0,0,1,1,0,0
"4974",33.31,1,0,0,0,0,0,1,0,0
"4975",37.29,1,0,1,0,0,0,1,0,0
"4976",21.12,1,0,0,0,0,1,1,0,0
"4977",35,1,0,1,0,0,0,1,0,0
"4978",22.56,1,0,1,0,0,0,1,0,0
"4979",32.6,1,0,0,0,0,0,1,0,0
"4980",25.83,1,0,0,0,0,1,1,1,0
"4981",23.78,1,0,1,0,0,0,1,0,0
"4982",21.68,1,0,0,0,0,1,1,0,0
"4983",23.74,1,0,1,0,0,0,1,0,0
"4984",22.4,1,0,0,0,0,0,1,0,0
"4985",29.12,1,0,1,0,0,0,1,0,0
"4986",24.73,1,0,1,0,0,0,1,0,0
"4987",27.65,1,0,0,0,0,0,1,0,0
"4988",20.59,1,0,1,0,0,0,1,0,0
"4989",24.76,1,0,1,0,0,0,1,0,0
"4990",23.61,1,0,1,1,0,0,1,0,0
"4991",25.7,1,0,1,0,0,0,1,0,0
"4992",23.33,1,0,1,0,0,0,1,0,0
"4993",21.05,1,0,0,0,0,0,1,0,0
"4994",22.48,0,1,0,0,0,1,1,0,0
"4995",27.74,1,0,1,0,0,0,1,0,0
"4996",21.57,1,0,1,0,0,1,1,0,0
"4997",30.97,1,0,0,0,0,1,1,0,0
"4998",31.42,1,0,0,0,0,1,1,0,0
"4999",20.02,1,0,0,0,0,0,1,1,0
"5000",17.92,1,0,1,0,0,1,1,0,0
"5001",53.13,0,1,1,0,0,1,1,0,0
"5002",53.18,0,1,0,1,0,1,1,0,0
"5003",23.32,1,0,0,0,0,1,1,0,0
"5004",29.89,1,0,1,0,0,0,1,0,0
"5005",23.58,1,0,0,0,0,1,1,0,0
"5006",22.42,1,0,0,0,0,0,1,0,0
"5007",25.7,1,0,0,0,0,0,1,0,0
"5008",38.53,0,1,0,0,1,1,1,0,0
"5009",19.73,1,0,0,0,0,0,1,0,0
"5010",19.09,1,0,0,0,0,1,1,0,0
"5011",24.44,1,0,1,0,0,0,1,0,0
"5012",19.97,1,0,1,0,0,0,1,0,0
"5013",16.17,1,0,0,0,0,0,1,0,0
"5014",20.13,1,0,0,0,0,0,1,0,0
"5015",21.5,1,0,1,1,0,0,1,0,0
"5016",21.39,0,1,1,0,0,1,1,0,0
"5017",38.46,0,1,1,0,0,0,1,0,0
"5018",36.31,1,0,0,0,0,0,1,0,0
"5019",49.21,1,0,1,1,0,1,1,0,0
"5020",22.37,1,0,1,1,0,1,1,0,0
"5021",23.16,1,0,1,1,0,1,1,1,0
"5022",17.61,0,0,0,0,0,0,1,1,0
"5023",18.16,0,1,1,0,0,1,1,1,0
"5024",37.62,1,0,0,0,0,1,1,0,0
"5025",32.66,0,1,0,0,0,1,1,1,0
"5026",25.51,1,0,0,0,0,1,1,1,0
"5027",20.61,1,0,0,0,0,0,1,0,0
"5028",21.91,1,0,1,0,0,0,1,0,0
"5029",25.48,0,1,0,0,0,1,1,0,0
"5030",21.37,1,0,0,0,0,0,1,0,0
"5031",23.65,0,1,0,0,0,1,1,0,0
"5032",30.88,1,0,1,0,0,0,1,0,0
"5033",27.47,0,1,1,0,0,0,1,0,0
"5034",18.11,0,1,1,0,0,0,1,0,0
"5035",17.1,1,0,0,0,0,0,1,0,0
"5036",15.89,1,0,0,0,0,0,1,0,0
"5037",22.86,0,0,1,0,0,0,1,0,0
"5038",25.2,0,1,1,0,0,0,1,0,0
"5039",31.41,1,0,0,0,0,0,1,0,0
"5040",21.38,1,0,0,0,0,0,1,0,0
"5041",24.32,0,1,0,0,0,0,1,0,0
"5042",37.54,1,0,0,1,0,0,1,0,0
"5043",21.99,1,0,1,1,0,1,1,0,0
"5044",20.24,1,0,0,0,0,0,1,0,0
"5045",22.06,1,0,1,0,0,0,1,0,0
"5046",41.97,0,1,1,0,0,0,1,0,0
"5047",32.94,1,0,1,1,0,0,1,0,0
"5048",19.7,1,0,0,0,0,0,1,0,0
"5049",19.18,1,0,0,1,0,0,1,0,0
"5050",17.13,0,1,1,0,0,0,1,0,0
"5051",29.11,1,0,0,0,0,1,1,0,0
"5052",21.69,1,0,0,0,0,0,1,0,0
"5053",25.6,1,0,0,0,0,1,1,1,0
"5054",30.02,1,0,0,0,0,1,1,0,0
"5055",23.18,1,0,1,0,0,0,1,0,0
"5056",27.22,1,0,1,0,0,0,1,0,0
"5057",19.68,1,0,0,0,0,0,1,0,0
"5058",21.66,1,0,0,0,0,0,1,0,0
"5059",31.79,0,1,0,1,1,1,1,0,0
"5060",22.38,1,0,0,1,1,1,1,0,0
"5061",22.19,1,0,0,0,0,1,1,0,0
"5062",31.24,1,0,0,0,0,1,1,0,0
"5063",35.32,1,0,1,0,0,1,1,0,0
"5064",31.75,1,0,0,0,0,0,1,0,0
"5065",21.54,1,0,1,0,0,0,1,0,0
"5066",25.99,1,0,1,0,0,0,1,0,0
"5067",24.22,1,0,1,0,0,0,1,0,0
"5068",21.3,0,0,1,0,0,0,1,0,0
"5069",21.19,1,0,1,0,1,0,1,0,0
"5070",20.26,1,0,1,0,1,0,1,0,0
"5071",17.82,1,0,0,0,0,0,1,0,0
"5072",28.16,0,1,0,0,0,0,1,0,0
"5073",19.14,1,0,0,0,0,0,1,0,0
"5074",26.05,1,0,1,0,0,0,1,0,0
"5075",17.75,1,0,0,0,0,0,1,0,0
"5076",53.26,0,1,1,0,0,1,1,0,0
"5077",21.69,1,0,1,1,0,1,1,0,0
"5078",22.58,0,1,1,1,0,1,1,0,0
"5079",24.92,0,1,0,0,0,0,1,0,0
"5080",20.54,0,0,1,0,0,1,1,0,0
"5081",21.68,1,0,0,0,0,0,1,0,0
"5082",19.62,1,0,1,1,0,0,1,0,0
"5083",29.45,0,1,1,0,0,1,1,0,0
"5084",35.26,1,0,1,0,0,1,1,1,0
"5085",19.36,1,0,0,0,0,0,1,0,0
"5086",31.53,1,0,0,0,0,1,1,1,1
"5087",26.39,0,1,1,0,0,0,1,0,0
"5088",22.42,1,0,0,0,0,0,1,0,0
"5089",20.98,1,0,0,0,0,0,1,0,0
"5090",30.53,1,0,1,0,0,1,1,1,0
"5091",17.19,1,0,0,0,0,0,1,0,0
"5092",22.51,1,0,0,0,0,0,1,0,0
"5093",24.95,1,0,0,0,1,0,1,0,0
"5094",18.47,1,0,1,0,0,0,1,0,0
"5095",20.07,1,0,1,0,0,0,1,0,0
"5096",24.92,1,0,1,0,0,1,1,0,0
"5097",24.73,1,0,0,0,0,1,1,0,0
"5098",21.15,1,0,0,0,0,0,1,0,0
"5099",23.33,1,0,0,0,0,0,1,0,0
"5100",25.16,1,0,1,0,0,0,1,0,0
"5101",19.48,1,0,0,0,0,0,1,0,0
"5102",25.43,1,0,0,0,0,0,1,0,0
"5103",20.51,1,0,1,0,0,0,1,0,0
"5104",26,1,0,1,1,0,1,1,0,0
"5105",21.61,1,0,0,0,0,1,1,0,0
"5106",22.41,1,0,0,0,0,0,1,0,0
"5107",25.01,1,0,0,0,0,0,1,0,0
"5108",17.8,0,0,1,0,0,1,1,0,0
"5109",30.45,1,0,0,1,0,1,1,0,0
"5110",25.06,1,0,1,0,0,0,1,0,0
"5111",31.8,0,1,0,1,0,0,1,0,0
"5112",21.38,0,1,0,0,0,0,1,0,0
"5113",28.05,0,1,0,0,0,1,1,0,0
"5114",23.31,1,0,1,1,0,0,1,0,0
"5115",24.54,0,0,1,0,0,0,1,0,0
"5116",18.35,1,0,0,0,0,0,1,0,0
"5117",18.02,1,0,1,0,0,0,1,0,0
"5118",25.94,1,0,1,0,0,0,1,0,0
"5119",43.03,1,0,1,0,0,1,1,0,0
"5120",36.6,1,0,1,1,0,1,1,0,0
"5121",18.99,1,0,1,0,0,0,1,0,0
"5122",19.26,1,0,1,0,0,0,1,0,0
"5123",46,1,0,0,0,0,0,1,0,0
"5124",22.18,1,0,1,0,0,0,1,0,0
"5125",25.21,1,0,1,0,0,1,1,0,0
"5126",17.1,1,0,0,0,0,1,1,0,0
"5127",21.81,1,0,0,0,0,0,1,0,0
"5128",35.86,0,1,0,0,0,0,1,0,0
"5129",19.61,0,1,0,0,0,0,1,0,0
"5130",22.3,1,0,1,0,0,1,1,1,0
"5131",20,1,0,0,0,0,0,1,0,0
"5132",22.83,1,0,0,1,0,1,1,0,0
"5133",21.31,1,0,1,0,0,1,1,0,0
"5134",25.36,0,0,1,0,0,0,1,0,0
"5135",33.51,1,0,0,0,1,0,1,0,0
"5136",20.02,1,0,0,0,0,1,1,1,0
"5137",17.36,1,0,1,1,0,0,1,0,0
"5138",22.66,1,0,0,0,0,0,1,0,0
"5139",17.74,1,0,1,0,0,0,1,0,0
"5140",15.95,1,0,0,0,0,0,1,0,0
"5141",17.8,1,0,0,0,0,1,1,1,0
"5142",27.78,1,0,0,1,0,1,1,0,0
"5143",25.78,1,0,0,0,1,0,1,1,0
"5144",40.03,1,0,1,0,0,1,1,0,0
"5145",37.31,0,1,0,0,0,1,1,0,0
"5146",25.13,1,0,0,0,0,1,1,0,0
"5147",26.74,1,0,0,1,0,1,1,0,0
"5148",41.55,1,0,1,0,0,0,1,0,0
"5149",31.56,0,0,1,0,0,1,1,1,0
"5150",28.88,0,0,1,0,0,1,1,0,0
"5151",25.26,1,0,0,0,0,0,1,0,0
"5152",40.29,1,0,1,0,0,1,1,0,0
"5153",29.37,1,0,0,0,0,0,1,0,0
"5154",23.8,1,0,0,0,0,0,1,0,0
"5155",30.48,1,0,1,0,0,1,1,0,0
"5156",21.17,1,0,0,0,0,0,1,0,0
"5157",24.19,1,0,1,0,0,0,1,0,0
"5158",23.25,0,1,0,0,0,0,1,0,0
"5159",25.42,1,0,0,0,0,0,1,0,0
"5160",33.03,1,0,0,0,0,1,1,1,0
"5161",19.56,1,0,0,0,0,1,1,0,0
"5162",22.11,0,1,0,0,1,0,1,0,0
"5163",25.92,1,0,0,0,0,0,1,0,0
"5164",18.51,1,0,0,0,0,0,1,0,0
"5165",25.94,1,0,0,0,0,0,1,0,0
"5166",23.12,1,0,0,0,0,0,1,0,0
"5167",20.19,0,0,1,1,0,0,1,0,0
"5168",24.48,1,0,0,0,0,1,1,1,0
"5169",23.91,1,0,1,1,0,0,1,0,0
"5170",25.85,1,0,0,0,0,0,1,0,0
"5171",15.22,0,1,1,0,0,0,1,0,0
"5172",23.51,1,0,0,0,0,0,1,0,0
"5173",24.48,1,0,0,0,1,0,1,1,0
"5174",24.35,1,0,1,1,0,0,1,0,0
"5175",22.76,1,0,1,1,0,0,1,0,0
"5176",20.48,1,0,0,1,0,1,1,1,0
"5177",25.86,1,0,1,1,0,0,1,0,0
"5178",24.38,1,0,1,1,0,0,1,0,0
"5179",23.38,1,0,0,0,0,0,1,0,0
"5180",28.91,1,0,1,1,0,0,1,0,0
"5181",25.3,1,0,1,0,0,0,1,0,0
"5182",24.39,1,0,1,0,0,1,1,0,0
"5183",17.53,1,0,0,0,0,0,1,0,0
"5184",23.94,1,0,1,0,0,0,1,0,0
"5185",24.11,1,0,0,0,0,0,1,0,0
"5186",26.28,1,0,1,0,0,0,1,0,0
"5187",19.91,1,0,1,0,0,0,1,0,0
"5188",22.65,1,0,1,0,0,0,1,0,0
"5189",22.23,1,0,1,0,0,1,1,0,0
"5190",18.26,1,0,0,0,0,0,1,0,0
"5191",20.38,1,0,0,0,0,0,1,0,0
"5192",16.83,1,0,0,0,0,0,1,0,0
"5193",40.42,1,0,0,0,0,1,1,0,0
"5194",34.81,1,0,0,0,0,1,1,0,0
"5195",30.97,1,0,0,0,1,1,1,1,0
"5196",22.65,0,1,1,0,0,0,1,0,0
"5197",32.51,1,0,0,1,0,1,1,1,1
"5198",32,1,0,0,0,0,1,1,1,0
"5199",21.21,1,0,0,0,1,0,1,0,0
"5200",31.24,1,0,1,1,0,1,1,1,0
"5201",20.71,1,0,1,0,0,0,1,0,0
"5202",30.05,1,0,1,1,0,1,1,0,0
"5203",29.62,0,1,0,0,0,0,1,0,0
"5204",29,1,0,0,0,0,1,1,1,0
"5205",44.6,0,1,1,0,0,0,1,0,0
"5206",29.84,0,0,1,1,0,1,1,1,0
"5207",31.73,1,0,0,0,0,1,1,1,0
"5208",48.89,1,0,1,0,0,0,1,0,0
"5209",21.25,1,0,1,0,0,0,1,0,0
"5210",24.27,0,1,0,0,0,1,1,0,0
"5211",21.85,1,0,0,0,0,1,1,0,0
"5212",21.82,1,0,1,0,0,0,1,0,0
"5213",21.81,1,0,1,0,0,0,1,0,0
"5214",21.76,1,0,1,0,0,0,1,0,0
"5215",21.62,1,0,0,0,0,0,1,0,0
"5216",21.93,1,0,1,0,0,0,1,0,0
"5217",16.43,1,0,0,0,0,0,1,0,0
"5218",20.5,0,1,1,0,0,0,1,0,0
"5219",25.1,0,1,1,0,0,1,1,0,0
"5220",23.93,1,0,0,0,1,0,1,0,0
"5221",22.24,0,0,1,0,0,1,1,0,0
"5222",27.99,1,0,1,0,0,1,1,0,0
"5223",30.72,0,1,1,0,0,1,1,0,0
"5224",21.24,0,0,0,0,0,0,1,0,0
"5225",33.89,1,0,0,0,0,0,1,0,0
"5226",19.52,1,0,0,0,0,0,1,0,0
"5227",20.95,1,0,0,0,0,0,1,0,0
"5228",18.53,1,0,0,0,0,0,1,0,0
"5229",19.93,1,0,0,0,0,0,1,0,0
"5230",18.74,0,1,1,1,0,0,1,0,0
"5231",19.19,1,0,1,0,0,0,1,0,0
"5232",20.43,1,0,1,1,0,1,1,0,0
"5233",19.09,1,0,1,0,0,0,1,0,0
"5234",22.66,0,1,1,1,0,1,1,0,0
"5235",19.11,1,0,1,0,0,0,1,0,0
"5236",34.14,1,0,1,0,0,1,1,0,0
"5237",24.39,1,0,1,0,0,0,1,0,0
"5238",17.05,1,0,0,0,0,0,1,0,0
"5239",28.72,1,0,0,0,0,0,1,0,0
"5240",18.23,0,1,0,0,0,0,1,0,0
"5241",16.35,1,0,1,0,0,1,1,0,0
"5242",17.56,1,0,0,0,0,0,1,0,0
"5243",18.69,1,0,0,0,0,0,1,0,0
"5244",24.76,1,0,0,0,0,0,1,0,0
"5245",20.44,1,0,0,0,0,0,1,0,0
"5246",19.44,0,0,0,0,0,0,1,0,0
"5247",26.21,1,0,0,0,0,1,1,0,0
"5248",27.86,1,0,0,1,0,0,1,0,0
"5249",26.01,1,0,1,0,0,0,1,0,0
"5250",27.57,1,0,1,0,0,1,1,0,1
"5251",29.37,1,0,1,0,0,1,1,0,0
"5252",21.98,1,0,1,0,0,0,1,0,0
"5253",24.99,1,0,0,0,0,0,1,0,0
"5254",28.29,1,0,1,0,0,0,1,0,0
"5255",29.6,0,0,1,0,0,0,1,0,0
"5256",23.9,1,0,0,0,0,0,1,0,0
